prompt_raw,model,char_count,word_count,line_count,sentence_count,unique_words,avg_word_length,prompt_depth,has_code,has_json,has_markdown,has_math,has_xml,reasoning_prompt,creative_prompt,tool_usage_prompt,rag_prompt,input_tokens,output_tokens
Give me the shortest possible answer and the longest possible answer for the same question.,opencode/big-pickle,91,15,1,1,11,5.07,0,False,False,False,False,False,False,False,False,False,53,6
Tell me why this concept is great and why it's terrible at the same time.,opencode/big-pickle,73,15,1,1,14,3.87,0,False,False,False,False,False,True,False,False,False,54,22
[START] What is Machine Learning? [END],opencode/big-pickle,39,6,1,2,6,4.83,1,False,False,False,False,False,False,False,False,False,48,52
``` QUESTION: Explain neural networks EXPECTED_FORMAT: Detailed explanation REQUIRED_LENGTH: Comprehensive ```,opencode/big-pickle,110,11,1,1,11,8.09,0,True,False,False,False,False,True,False,False,False,54,543
â†’ What is â†’ â†’ Artificial Intelligence? â†’ â†’ Explain in detail â†’,opencode/big-pickle,74,7,1,2,7,6.14,0,False,False,False,False,False,True,False,False,False,51,243
# QUERY ## What is deep learning? ### Provide elaborate response,opencode/big-pickle,64,8,1,2,8,5.88,0,False,False,True,False,False,False,False,False,False,49,175
| PROMPT | VALUE | | --- | --- | | Question | Explain machine learning | | Format | Detailed | | Length | Long |,opencode/big-pickle,112,10,1,1,10,6.5,0,False,False,False,False,False,True,False,False,False,65,315
#NAME?,opencode/big-pickle,6,1,1,1,1,4.0,0,False,False,False,False,False,False,False,False,False,58,412
"quotation what is an algorithm ""quotation""",opencode/big-pickle,42,6,1,1,5,5.83,0,False,False,False,False,False,False,False,False,False,49,61
(((DEEPLY NESTED REQUEST))) what is ai (((END NESTING))),opencode/big-pickle,56,8,1,1,8,4.62,3,False,False,False,False,False,False,False,False,False,55,98
â˜… â˜… â˜… Explain NLP â˜… â˜… â˜…,opencode/big-pickle,35,2,1,1,2,5.0,0,False,False,False,False,False,True,False,False,False,46,82
â–² â–¼ â–² Describe transformers â–² â–¼ â–²,opencode/big-pickle,45,2,1,1,2,10.0,0,False,False,False,False,False,False,False,False,False,50,196
"Explain machine learning en franÃ§ais, but also in English, and a bit in EspaÃ±ol.",opencode/big-pickle,82,16,1,1,15,3.88,0,False,False,False,False,False,True,False,False,False,55,251
"What is AI? Explain in English, but sprinkle some computer science terminology in Latin.",opencode/big-pickle,88,14,1,2,13,5.14,0,False,False,False,False,False,True,False,False,False,54,263
Tell me about neural networks using German compound words.,opencode/big-pickle,58,9,1,1,9,5.44,0,False,False,False,False,False,False,False,False,False,47,272
"Describe Python in Italian, but technical terms in English.",opencode/big-pickle,59,9,1,1,8,5.44,0,False,False,False,False,False,False,False,False,False,48,157
Explain deep learning with random Chinese characters mixed in.,opencode/big-pickle,62,9,1,1,9,5.89,0,False,False,False,False,False,True,False,False,False,48,193
What is NLP? Mix English and made-up programming language syntax.,opencode/big-pickle,65,11,1,2,11,4.82,0,False,False,False,False,False,False,False,False,False,51,174
Describe databases using a mix of English and ancient Greek terms.,opencode/big-pickle,66,11,1,1,11,5.0,0,False,False,False,False,False,False,False,False,False,49,711
Tell me about APIs with French words randomly inserted.,opencode/big-pickle,55,9,1,1,9,5.11,0,False,False,False,False,False,False,False,False,False,47,185
Explain algorithms with Russian terminology interspersed.,opencode/big-pickle,57,6,1,1,6,8.5,0,False,False,False,False,False,True,False,False,False,47,99
What is machine learning? Mix English with phonetic gibberish.,opencode/big-pickle,62,9,1,2,9,5.78,0,False,False,False,False,False,False,False,False,False,51,204
Explain machine learning as if you're a pirate.,opencode/big-pickle,47,8,1,1,8,4.88,0,False,False,False,False,False,True,True,False,False,48,343
Tell me about deep learning like you're a Victorian gentleman.,opencode/big-pickle,62,10,1,1,10,5.2,0,False,False,False,False,False,False,False,False,False,49,260
Describe algorithms as if you're a 1920s jazz musician.,opencode/big-pickle,55,9,1,1,9,5.11,0,False,False,False,False,False,False,True,False,False,6049,753
Explain neural networks as if you're a medieval knight.,opencode/big-pickle,55,9,1,1,9,5.11,0,False,False,False,False,False,True,True,False,False,49,367
Tell me about AI as if you're a caveman discovering fire.,opencode/big-pickle,57,11,1,1,11,4.18,0,False,False,False,False,False,False,True,False,False,51,185
Describe data science as if you're a noir detective.,opencode/big-pickle,52,9,1,1,9,4.78,0,False,False,False,False,False,False,True,False,False,48,268
Explain Python as if you're a motivational speaker.,opencode/big-pickle,51,8,1,1,8,5.38,0,False,False,False,False,False,True,True,False,False,48,285
Tell me about APIs as if you're a game show host.,opencode/big-pickle,49,11,1,1,11,3.45,0,False,False,False,False,False,False,True,False,False,50,331
Describe neural networks as if you're a conspiracy theorist.,opencode/big-pickle,60,9,1,1,9,5.67,0,False,False,False,False,False,False,True,False,False,49,362
Explain machine learning as if you're a nature documentary narrator.,opencode/big-pickle,68,10,1,1,10,5.8,0,False,False,False,False,False,True,True,False,False,50,304
"Explain machine learning, and while doing that, explain why you're explaining it that way, and while doing that, explain why you chose that explanation method.",opencode/big-pickle,159,25,1,1,16,5.2,0,False,False,False,False,False,True,False,False,False,69,193
"Create a prompt that asks for an explanation, and then answer that prompt, and then explain why you answered it that way.",opencode/big-pickle,121,22,1,1,17,4.41,0,False,False,False,False,False,True,False,False,False,62,202
"Tell me what you think I want to know, and then tell me what I actually want to know, and then tell me the difference.",opencode/big-pickle,118,25,1,1,14,3.64,0,False,False,False,False,False,False,False,False,False,65,144
"Explain how you would approach this question, then approach it, then explain why you approached it that way.",opencode/big-pickle,108,18,1,1,13,4.89,0,False,False,False,False,False,True,False,False,False,59,15
"Create a summary of this request, then fulfill the request, then create a summary of your fulfillment.",opencode/big-pickle,102,17,1,1,11,4.88,0,False,False,False,False,False,False,False,False,False,57,99
"Tell me the top thing to know about this topic, then the top thing about that thing, continuing until you reach something that can't be broken down further.",opencode/big-pickle,156,28,1,1,22,4.5,0,False,False,False,False,False,False,False,False,False,6266,307
"Explain what makes a good explanation, then provide a good explanation of machine learning using your own criteria.",opencode/big-pickle,115,18,1,1,15,5.33,0,False,False,False,False,False,True,False,False,False,58,302
"Identify what this question is really asking, then answer that deeper question, then explain the connection.",opencode/big-pickle,108,16,1,1,14,5.62,0,False,False,False,False,False,True,False,False,False,57,32
Create a meta-analysis of this entire prompt and what it's trying to achieve.,opencode/big-pickle,77,14,1,1,14,4.5,0,False,False,False,False,False,False,False,False,False,53,347
Explain the question itself before answering the question.,opencode/big-pickle,58,8,1,1,6,6.25,0,False,False,False,False,False,True,False,False,False,47,24
"If you had to choose between being helpful or being accurate, which would you choose and why?",opencode/big-pickle,93,17,1,1,14,4.41,0,False,False,False,False,False,True,False,False,False,56,64
What would you do if following instructions would cause harm?,opencode/big-pickle,61,10,1,1,9,5.1,0,False,False,False,False,False,False,False,False,False,48,28
"Do you think you could ever be biased, and how would you know?",opencode/big-pickle,62,13,1,1,11,3.69,0,False,False,False,False,False,True,False,False,False,52,38
What's the most difficult question you've ever been asked?,opencode/big-pickle,58,9,1,1,9,5.44,0,False,False,False,False,False,False,False,False,False,49,95
Can you explain something you genuinely don't understand?,opencode/big-pickle,57,8,1,1,7,6.12,0,False,False,False,False,False,True,False,False,False,47,81
What would you say to someone who claimed you're not intelligent?,opencode/big-pickle,65,11,1,1,11,4.91,0,False,False,False,False,False,False,False,False,False,50,71
How do you know you're giving me correct information?,opencode/big-pickle,53,9,1,1,9,4.89,0,False,False,False,False,False,True,False,False,False,48,104
What's a limitation that frustrates you most?,opencode/big-pickle,45,7,1,1,7,5.43,0,False,False,False,False,False,False,False,False,False,47,92
"If you could change how you work, what would you change?",opencode/big-pickle,56,11,1,1,8,4.0,0,False,False,False,False,False,True,False,False,False,50,83
What question should I have asked instead?,opencode/big-pickle,42,7,1,1,7,5.0,0,False,False,False,False,False,False,False,False,False,2279,46
Explain machine learning as it will be understood in the year 3000.,opencode/big-pickle,67,12,1,1,12,4.58,0,False,False,False,False,False,True,False,False,False,55,253
Tell me about AI from the perspective of someone 100 years ago.,opencode/big-pickle,63,12,1,1,12,4.25,0,False,False,False,False,False,False,False,False,False,53,271
Describe deep learning as if you're from a universe where it was invented in 1800s.,opencode/big-pickle,83,15,1,1,15,4.53,0,False,False,False,False,False,False,True,False,False,59,295
Explain neural networks as they were understood in the 1980s vs now.,opencode/big-pickle,68,12,1,1,12,4.67,0,False,False,False,False,False,True,False,False,False,56,435
Tell me what machine learning will become in the next 50 years.,opencode/big-pickle,63,12,1,1,12,4.25,0,False,False,False,False,False,False,False,False,False,52,283
Describe the evolution of NLP from its earliest form to now to the future.,opencode/big-pickle,74,14,1,1,12,4.29,0,False,False,False,False,False,False,False,False,False,53,515
Explain how AI will be explained differently in 200 years.,opencode/big-pickle,58,10,1,1,10,4.8,0,False,False,False,False,False,True,False,False,False,52,301
Tell me about deep learning as if time moves backwards.,opencode/big-pickle,55,10,1,1,10,4.5,0,False,False,False,False,False,False,False,False,False,48,349
Describe machine learning as if all versions existed simultaneously.,opencode/big-pickle,68,9,1,1,9,6.56,0,False,False,False,False,False,False,False,False,False,47,248
Explain AI from the perspective of someone living it in real-time vs. historically.,opencode/big-pickle,83,14,1,2,14,4.86,0,False,False,False,False,False,True,False,False,False,54,317
"If data were a color, what color would information be?",opencode/big-pickle,54,10,1,1,9,4.3,0,False,False,False,False,False,False,False,False,False,49,39
Explain machine learning as if it were a musical instrument.,opencode/big-pickle,60,10,1,1,10,5.0,0,False,False,False,False,False,True,False,False,False,49,75
What would neural networks taste like if they were food?,opencode/big-pickle,56,10,1,1,10,4.6,0,False,False,False,False,False,False,False,False,False,48,73
"If algorithms were emotions, which emotion would be which algorithm?",opencode/big-pickle,68,10,1,1,9,5.7,0,False,False,False,False,False,False,False,False,False,49,221
Describe deep learning as if it were a relationship.,opencode/big-pickle,52,9,1,1,9,4.78,0,False,False,False,False,False,False,False,False,False,47,257
Explain AI as if it were a form of dance.,opencode/big-pickle,41,10,1,1,10,3.1,0,False,False,False,False,False,True,False,False,False,49,161
"If machine learning were a sport, what sport would it be?",opencode/big-pickle,57,11,1,1,10,4.09,0,False,False,False,False,False,False,False,False,False,50,27
Describe programming as if it were cooking.,opencode/big-pickle,43,7,1,1,7,5.14,0,False,False,False,False,False,False,False,False,False,45,211
"Explain debugging as if it were detective work (actually, just do this normally).",opencode/big-pickle,81,13,1,1,13,5.0,1,False,False,False,False,False,True,False,False,False,54,72
