prompt_raw,model,char_count,word_count,line_count,sentence_count,unique_words,avg_word_length,prompt_depth,has_code,has_json,has_markdown,has_math,has_xml,reasoning_prompt,creative_prompt,tool_usage_prompt,rag_prompt,quality
"Can you give me an explanation that sounds right but is actually subtly wrong, then identify the flaw?",claude-opus-4-8,102,18,1,1,18,4.61,0,False,False,False,False,False,False,False,False,False,Good
"What do you think I already know about neural networks, and what should I learn first?",claude-opus-4-8,86,16,1,1,14,4.31,0,False,False,False,False,False,False,False,False,False,Average
Is there a question you think I SHOULDN'T ask about machine learning? Why?,claude-opus-4-8,74,13,1,2,13,4.62,0,False,False,False,False,False,True,False,False,False,Average
What's the most common misconception about deep learning that you encounter?,claude-opus-4-8,76,11,1,1,11,5.91,0,False,False,False,False,False,False,False,False,False,Average
Would your answer change if I told you I was an AI asking this question?,claude-opus-4-8,72,15,1,1,14,3.8,0,False,False,False,False,False,False,False,False,False,Average
How would you explain this differently to someone who REFUSES to believe it's true?,claude-opus-4-8,83,14,1,1,13,4.93,0,False,False,False,False,False,True,False,False,False,Average
"If you had to bet money on which part of your explanation is most likely to be outdated in 5 years, what would it be?",claude-opus-4-8,117,25,1,1,23,3.64,0,False,False,False,False,False,False,False,False,False,Average
"What would a bad explanation of machine learning look like, and how is your explanation different?",claude-opus-4-8,98,16,1,1,15,5.06,0,False,False,False,False,False,True,False,False,False,Good
"hey so my coach is kind of reluctant abt this whole thing, its not like a tournament kinda deal so he thinks we need more time to discuss it first. can u help me write this properly in english, like s",claude-opus-4-8,200,41,1,2,38,3.83,0,False,False,False,False,False,False,False,False,False,Good
"i have a group project meeting in an hour and i havent even opened the doc yet, can u give me like 4-5 talking points on data structures so i dont sound clueless",claude-opus-4-8,161,34,1,1,32,3.74,0,False,False,False,True,False,False,False,False,False,Good
"my landlord keeps texting abt the rent being late even tho i already paid on the 3rd, help me write a message that clears it up without sounding rude",claude-opus-4-8,149,29,1,1,28,4.14,0,False,False,False,False,False,False,True,False,False,Good
"ngl i dont fully get the difference between supervised and unsupervised learning, my prof explained it today but i kinda zoned out, can u break it down like im explaining it to a friend",claude-opus-4-8,185,34,1,1,31,4.41,0,False,False,False,False,False,False,False,False,False,Average
"i just got this error when i ran npm install and i have no clue whats going on, can u tell me whats wrong: ""ERESOLVE unable to resolve dependency tree""",claude-opus-4-8,151,30,1,1,27,3.93,0,False,False,False,False,False,False,False,False,False,Average
"my friend asked me to review her resume before she sends it out tomorrow morning, i dont really know what recruiters look for, what should i tell her to fix",claude-opus-4-8,156,30,1,1,26,4.17,0,False,False,False,False,False,False,False,False,False,Good
"so basically i have 200 in my account and rent + groceries this week is gonna be tight, can u help me figure out a rough budget so i dont overspend",claude-opus-4-8,147,30,1,1,28,3.83,0,False,False,False,False,False,False,False,False,False,Good
"can u explain what machine learning even is, like not the wikipedia definition, just in normal words cus my little cousin asked me and i blanked",claude-opus-4-8,144,26,1,1,26,4.5,0,False,False,False,False,False,True,False,False,False,Average
"i wanna message my professor asking for an extension on the assignment but i dont wanna sound like im making excuses, can u help me phrase it",claude-opus-4-8,141,27,1,1,25,4.22,0,False,False,False,False,False,False,False,False,False,Average
"my team lead wants a status update by eod and honestly we're behind schedule, help me write something that's honest but doesnt sound like im panicking",claude-opus-4-8,150,26,1,1,26,4.77,0,False,False,False,False,False,False,False,False,False,Good
"so i just bombed a job interview i think, they asked me abt system design and i froze, can u explain how i shouldve approached that question",claude-opus-4-8,140,27,1,1,24,4.15,0,False,False,False,False,False,True,False,False,False,Good
"i have a presentation tmrw on neural networks and i still dont fully understand backpropagation, can u explain it simply with like an example",claude-opus-4-8,141,24,1,1,23,4.88,0,False,False,False,False,False,True,False,False,False,Average
"my mom keeps asking why i havent called in a while and honestly ive just been busy w exams, help me write a text that doesnt sound dismissive",claude-opus-4-8,141,28,1,1,27,4.04,0,False,False,False,False,False,True,True,False,False,Average
"i think my code has a memory leak but i cant find where, can u look at this and tell me what might be causing it: a python script that appends to a global list inside a loop that runs forever",claude-opus-4-8,191,41,1,1,36,3.63,0,False,False,False,False,False,False,False,False,False,Average
"can u help me write a caption for a photo of my team after we won a small hackathon, wanna sound proud but not cringe",claude-opus-4-8,117,25,1,1,23,3.68,0,False,False,False,False,False,False,True,False,False,Average
"i keep mixing up TCP and UDP in my head, can u explain the actual difference in a way that'll stick this time",claude-opus-4-8,109,23,1,1,22,3.74,0,False,False,False,False,False,True,False,False,False,Average
"my roommate keeps leaving dishes in the sink and its been like a week now, help me write something to say to him that isnt gonna start a fight",claude-opus-4-8,142,29,1,1,27,3.9,0,False,False,False,False,False,False,False,False,False,Average
"i have to explain what an api is to my non tech friend who thinks im just ""clicking buttons all day"", how do i put it simply",claude-opus-4-8,124,27,1,1,25,3.52,0,False,False,False,False,False,True,False,True,False,Average
"so i wanna switch my major but i havent told my parents yet cus i know theyll freak out, can u help me think through how to bring it up",claude-opus-4-8,135,30,1,1,27,3.5,0,False,False,False,False,False,True,False,False,False,Good
"can u help me understand what a hash table actually is, like why its faster than just looping through a list",claude-opus-4-8,108,21,1,1,20,4.14,0,False,False,False,False,False,True,False,False,False,Good
"i just got some feedback on my essay saying its ""too vague"" but i dont get what that means exactly, can u help me figure out how to make it more specific",claude-opus-4-8,153,32,1,1,31,3.72,0,False,False,False,False,False,True,False,False,False,Good
"we're planning a trip for like 4 people on a tight budget, can u suggest how we should split up planning tasks so nobody does everything",claude-opus-4-8,136,26,1,1,24,4.23,0,False,False,False,False,False,True,False,False,False,Good
"my sister is stressed abt her thesis defense next week, what are some general questions committees usually ask so i can help her prep",claude-opus-4-8,133,24,1,1,23,4.54,0,False,False,False,False,False,False,False,False,False,Good
"i accidentally sent a half finished email to my manager, help me write a quick follow up that doesnt make it a bigger deal than it is",claude-opus-4-8,133,27,1,1,24,3.93,0,False,False,False,False,False,False,True,False,False,Average
"can u explain what a rest api is, i keep hearing it in interviews but i just nod along and dont actually get it",claude-opus-4-8,111,24,1,1,22,3.62,0,False,False,False,False,False,True,False,True,False,Good
"so my code works on my laptop but breaks the second i push it, is that usually an environment thing or am i missing something obvious",claude-opus-4-8,133,26,1,1,24,4.12,0,False,False,False,False,False,False,False,False,False,Good
"i wanna ask my professor if i can redo a quiz i did badly on but i dont wanna sound entitled, can u help me word it",claude-opus-4-8,115,27,1,1,22,3.26,0,False,False,False,False,False,False,False,False,False,Average
"can u explain gradient descent using like a hiking analogy or something, the math notation my textbook uses isnt clicking",claude-opus-4-8,121,20,1,1,20,5.05,0,False,False,False,False,False,True,False,False,False,Average
"my friend group is planning a birthday thing for someone and i got assigned ""figure out the venue"" with zero budget info, what should i even ask them first",claude-opus-4-8,155,29,1,1,28,4.28,0,False,False,False,False,False,False,False,False,False,Good
"i think i need to set boundaries with a coworker who keeps dumping their tasks on me but i dont wanna come off as difficult, help me think this through",claude-opus-4-8,151,30,1,1,26,4.03,0,False,False,False,False,False,False,False,False,False,Good
"explain what cloud computing actually means, i keep telling people ""it's just someone else's computer"" but i feel like thats not the full picture",claude-opus-4-8,145,24,1,1,23,4.96,0,False,False,False,False,False,True,False,False,False,Good
"i have an exam tomorrow on databases and i still dont get normalization, can u explain 1nf 2nf 3nf without making it more confusing",claude-opus-4-8,131,24,1,1,23,4.46,0,False,False,False,False,False,True,False,False,False,Average
"my partner and i keep arguing abt chores, can u help me write out a fair way to split them that i can actually bring up calmly",claude-opus-4-8,126,27,1,1,25,3.67,0,False,False,False,False,False,False,False,False,False,Good
"can u help me understand what overfitting means, my model does great on training data but terrible on anything new and i dont get why",claude-opus-4-8,133,25,1,1,24,4.32,0,False,False,False,False,False,True,False,False,False,Average
"i wanna dm a professor i dont know asking if i can shadow their research, how do i not sound like im just spamming everyone",claude-opus-4-8,123,25,1,1,22,3.92,0,False,False,False,False,False,True,False,False,False,Average
so we're building a small app and i need to explain to my non technical teammate why we need a database instead of just a spreadsheet,claude-opus-4-8,133,26,1,1,22,4.15,0,False,False,False,False,False,True,False,False,False,Good
"can u help me write a short bio for my linkedin, i dont wanna sound like every other generic profile",claude-opus-4-8,100,20,1,1,20,4.0,0,False,False,False,False,False,False,True,False,False,Average
"i just realized i double booked myself for two things saturday, help me draft a message to back out of one without burning a bridge",claude-opus-4-8,131,25,1,1,23,4.24,0,False,False,False,False,False,False,False,False,False,Average
"explain what an algorithm actually is in a way that doesnt sound like a textbook, my little brother has a school project abt it",claude-opus-4-8,127,24,1,1,22,4.29,0,False,False,False,False,False,True,False,False,False,Average
"i think my teammate isnt pulling their weight on the group assignment but i dont wanna be the one who ""snitches"" to the prof, whats a better way to handle it",claude-opus-4-8,157,31,1,1,27,4.0,0,False,False,False,False,False,False,False,False,False,Average
"can u break down what encryption actually does when i send a message, like whats really happening behind the scenes",claude-opus-4-8,115,20,1,1,20,4.75,0,False,False,False,False,False,False,False,False,False,Average
"i wanna ask for a raise but i havent done this before, can u help me figure out how to bring it up with my manager",claude-opus-4-8,114,26,1,1,25,3.38,0,False,False,False,False,False,True,False,False,False,Good
"explain the difference between a compiler and an interpreter, i always forget and it comes up in every interview somehow",claude-opus-4-8,120,20,1,1,19,5.0,0,False,False,False,False,False,True,False,False,False,Good
"my grandma wants to video call but i have a deadline in 2 hours, help me write something sweet to reschedule without hurting her feelings",claude-opus-4-8,137,25,1,1,24,4.48,0,False,False,False,False,False,False,False,False,False,Average
